ID;Rooms;District;Meters;Floor;House;Price;Interier
238439202;1;Промышленный;64.0/19.0/12.0;3/7; Кирпичный;3500000;Косметический
238466116;1;Кировский;30.3/17.3/5.3;4/5; Блочный;1670000;Косметический
238619675;2;Кировский;44.0/28.0/7.0;3/5; Панельный;2420000;Нет данных
238640431;1;Промышленный;32.3/19.2/5.5;5/5; Панельный;1780000;Косметический
238657476;1;Промышленный;32.3/21.3/5.8;1/2;Нет данных;1345000;Косметический
238657479;1;Промышленный;23.0/12.0/5.0;2/9;Нет данных;1750000;Косметический
238674740;2;Ленинский;67.9/33.8/11.1;8/8; Кирпичный;5500000;Косметический
238675608;2;Советский;45.0;4/5; Панельный;2320000;Косметический
238683328;2;Кировский;47.0/28.0/7.0;5/5; Блочный;2200000;Косметический
238689862;2;Самарский;48.9/29.0/8.0;5/5;Нет данных;3700000;Нет данных
238700267;1;Промышленный;50.5/19.0/9.0;1/16; Кирпичный;2849000;Косметический
238700391;1;Советский;36.34/13.2/11.3;8/25; Монолитный;1787928;Нет данных
238701093;1;Промышленный;21.0/12.0/5.0;3/9; Кирпичный;1229000;Косметический
238721477;1;Октябрьский;56.41/19.0/15.3;2/17; Монолитный;3271780;Нет данных
238721482;2;Октябрьский;73.09/31.5/12.5;15/17; Монолитный;4750850;Нет данных
238721491;3;Октябрьский;110.29/57.1/18.4;5/17; Монолитный;8000000;Нет данных
238728802;1;Железнодорожный;36.4/21.0/9.0;22/22; Монолитно-кирпичный;3000000;Нет данных
238729355;1;Промышленный;28.0/14.0/8.4;1/9; Кирпичный;1450000;Косметический
238729928;2;Советский;46.0/31.0/6.0;1/5; Панельный;2649000;Нет данных
238730176;2;Советский;43.0/27.4/5.6;1/5; Панельный;2850000;Косметический
238770033;1;Железнодорожный;35.0/18.0/9.0;2/9; Кирпичный;2300000;Без ремонта
238772365;1;Промышленный;38.0/15.5/8.5;5/21; Кирпичный;3075000;Косметический
238794618;3;Железнодорожный;67.0/40.0/9.0;5/9; Панельный;3643000;Без ремонта
238794881;2;Кировский;61.0/34.0/10.0;14/24; Монолитный;4850000;Нет данных
238822031;2;Промышленный;42.6/28.0/5.5;5/5; Панельный;2400000;Косметический
238822056;3;Промышленный;57.0/37.0/8.0;5/9; Панельный;3200000;Без ремонта
238837013;2;Кировский;46.0/31.0/7.0;1/5;Нет данных;1900000;Косметический
238837015;1;Железнодорожный;47.0;4/10;Нет данных;3500000;Косметический
238901445;1;Промышленный;37.0/20.0/8.0;1/9; Кирпичный;1750000;Косметический
238901692;1;Самарский;41.0/20.0/12.0;1/5; Кирпичный;2499000;Косметический
238935416;2;Промышленный;33.3/27.9;2/9;Нет данных;1400000;Косметический
238960981;1;Железнодорожный;35.0/26.0/6.0;4/13;Нет данных;2300000;Нет данных
238969056;2;Промышленный;61.0/28.5/10.0;4/19; Монолитный;4699000;Нет данных
238981537;2;Самарский;69.3/42.0/6.0;2/2; Кирпичный;3450000;Евроремонт
238994526;1;Кировский;47.4/17.7/15.4;1/4; Кирпичный;1801200;Нет данных
239013415;1;Промышленный;16.0/16.0;2/2;Нет данных;585000;Косметический
239013419;1;Железнодорожный;41.0/18.5;14/17;Нет данных;3700000;Без ремонта
239043611;2;Железнодорожный;62.09/35.9/10.1;2/7; Кирпичный;3600000;Нет данных
239047483;2;Кировский;51.0/30.0/9.0;1/2; Кирпичный;1600000;Косметический
239063440;2;Железнодорожный;44.0;3/5;Нет данных;2800000;Нет данных
239101303;2;Советский;43.5/28.4/6.0;5/5; Кирпичный;2270000;Без ремонта
239102573;5;Ленинский;148.0/104.6/32.5;4/5; Кирпичный;8800000;Без ремонта
239121315;1;Красноглинский;35.0/10.0;1/4;Нет данных;1600000;Евроремонт
239128468;1;Самарский;35.0;2/2;Нет данных;1950000;Косметический
239141726;3;Октябрьский;103.2/50.8/14.5;13/24; Монолитный;9990000;Дизайнерский
239185478;2;Самарский;52.5/32.0/7.5;4/4; Панельный;5100000;Косметический
239250788;1;Кировский;31.0/18.4/6.0;1/4; Кирпичный;1530000;Косметический
239270579;1;Промышленный;36.0/15.0/10.0;4/10; Кирпичный;2980000;Нет данных
239270605;1;Самарский;33.7/20.3/7.0;1/5; Кирпичный;2400000;Нет данных
239281404;3;Октябрьский;114.0/60.0/14.0;10/22; Кирпичный;9800000;Евроремонт
239308240;1;Железнодорожный;33.0/18.0/7.1;2/5; Кирпичный;1679000;Без ремонта
239330341;2;Советский;45.0/26.0/7.0;3/10; Панельный;2350000;Косметический
239330385;3;Железнодорожный;70.0/54.0/7.7;4/4; Кирпичный;4180000;Косметический
239343875;3;Ленинский;95.31;7/12; Кирпичный;7815420;Нет данных
239343876;3;Ленинский;95.31;4/12; Кирпичный;7148250;Нет данных
239343878;3;Ленинский;95.31;2/12; Кирпичный;6195150;Нет данных
239343879;3;Ленинский;91.58;6/12; Кирпичный;7509560;Нет данных
239343882;1;Ленинский;52.85;8/12; Кирпичный;4333700;Нет данных
239343884;1;Ленинский;52.99;6/12; Кирпичный;4345180;Нет данных
239343885;1;Ленинский;57.39;9/12; Кирпичный;4705980;Нет данных
239343886;1;Ленинский;57.39;8/12; Кирпичный;4705980;Нет данных
239343887;3;Ленинский;93.0;7/12; Кирпичный;7905000;Нет данных
239343920;3;Ленинский;95.31;12/12; Кирпичный;8101350;Нет данных
239343922;3;Ленинский;95.31;10/12; Кирпичный;8101350;Нет данных
239343923;3;Ленинский;95.31;8/12; Кирпичный;7815420;Нет данных
239343924;3;Ленинский;95.31;5/12; Кирпичный;7148250;Нет данных
239343925;3;Ленинский;91.58;9/12; Кирпичный;7784300;Нет данных
239343926;3;Ленинский;91.58;8/12; Кирпичный;7509560;Нет данных
239343927;3;Ленинский;91.58;7/12; Кирпичный;7509560;Нет данных
239343928;3;Ленинский;91.58;2/12; Кирпичный;5952700;Нет данных
239343929;1;Ленинский;52.85;12/12; Кирпичный;4492250;Нет данных
239343931;1;Ленинский;52.85;11/12; Кирпичный;4492250;Нет данных
239343933;1;Ленинский;52.85;10/12; Кирпичный;4333700;Нет данных
239343934;1;Ленинский;52.85;9/12; Кирпичный;4333700;Нет данных
239343935;1;Ленинский;52.85;7/12; Кирпичный;4333700;Нет данных
239343936;1;Ленинский;52.85;6/12; Кирпичный;4333700;Нет данных
239343937;1;Ленинский;52.99;12/12; Кирпичный;4504150;Нет данных
239343938;1;Ленинский;52.99;11/12; Кирпичный;4504150;Нет данных
239343940;1;Ленинский;52.99;10/12; Кирпичный;4345180;Нет данных
239343941;1;Ленинский;52.99;9/12; Кирпичный;4345180;Нет данных
239343942;1;Ленинский;52.99;8/12; Кирпичный;4345180;Нет данных
239343943;1;Ленинский;52.99;7/12; Кирпичный;4345180;Нет данных
239343944;1;Ленинский;57.39;12/12; Кирпичный;4878150;Нет данных
239343945;1;Ленинский;57.39;11/12; Кирпичный;4878150;Нет данных
239343946;1;Ленинский;57.39;10/12; Кирпичный;4705980;Нет данных
239343947;1;Ленинский;57.39;7/12; Кирпичный;4705980;Нет данных
239343948;1;Ленинский;57.39;6/12; Кирпичный;4705980;Нет данных
239343949;3;Ленинский;93.0;11/12; Кирпичный;8370000;Нет данных
239343950;3;Ленинский;93.0;9/12; Кирпичный;8370000;Нет данных
239343951;3;Ленинский;93.0;8/12; Кирпичный;7905000;Нет данных
239343952;3;Ленинский;93.0;5/12; Кирпичный;6975000;Нет данных
239345251;2;Кировский;88.4;16/16; Кирпичный;4773600;Нет данных
239345252;2;Кировский;88.4;15/16; Кирпичный;4773600;Нет данных
239345253;2;Кировский;88.9;14/16; Кирпичный;4800600;Нет данных
239345257;2;Кировский;87.8;6/16; Кирпичный;4741200;Нет данных
239345258;2;Кировский;87.9;4/16; Кирпичный;4746600;Нет данных
239345259;2;Кировский;87.6;2/16; Кирпичный;4730400;Нет данных
239345264;1;Октябрьский;38.58;1/17; Монолитный;2739180;Нет данных
239345265;1;Октябрьский;44.01;1/17; Монолитный;3124710;Нет данных
239345266;2;Октябрьский;57.55;2/17; Монолитный;4143600;Нет данных
239345268;2;Октябрьский;57.55;9/17; Монолитный;4143600;Нет данных
239345269;2;Октябрьский;57.55;9/17; Монолитный;4143600;Нет данных
239345272;2;Октябрьский;57.55;10/17; Монолитный;4143600;Нет данных
239345273;2;Октябрьский;57.55;11/17; Монолитный;4143600;Нет данных
239345274;1;Октябрьский;44.01;9/17; Монолитный;3168720;Нет данных
239345275;2;Октябрьский;57.55;1/17; Монолитный;4086050;Нет данных
239345278;2;Октябрьский;57.55;1/17; Монолитный;4086050;Нет данных
239345288;1;Куйбышевский;41.4/15.1/14.7;2/23; Монолитный;1676700;Нет данных
239345289;1;Куйбышевский;41.23/15.1/14.1;2/23; Монолитный;1669815;Нет данных
239345312;1;Куйбышевский;41.23/15.1/14.1;2/23; Монолитный;1669815;Нет данных
